,Drug,Disease,Class,Feature_TC,Feature_SE-SIM,Feature_PPI-SIM,Feature_Unnamed: 0,Feature_GO-SIM,Feature_TARGETSEQ-SIM,Feature_HPO-SIM,Feature_PHENO-SIM
2802,DB01268,166300,0,0.3333333333333333,0.0900621118012422,0.1218017549129514,32286.0,0.7084574270491995,0.0422865297317684,0.5949728123230572,0.3338959216379956
2803,DB01124,125853,1,0.9016393442622952,0.8275862068965517,0.3310914970542981,28376.0,0.9222501751372734,0.6768642438697967,0.765388625809345,0.4126320718021403
2804,DB00468,155601,0,0.3888888888888889,0.206043956043956,0.1218017549129514,24141.0,0.6160968469394624,0.0515668003953296,0.8178675028515328,0.4288095277183998
2805,DB00350,104130,1,0.5606060606060606,0.1111111111111111,0.0448083615310775,40569.0,0.7664224303747824,0.0485595217604081,0.6488090985427624,0.3768673314407159
2806,DB01364,607508,0,0.0,0.0,0.0,42636.0,0.0,0.0,0.953606652384108,0.6091095901015048
2807,DB01238,601042,0,0.5692307692307692,0.1828220858895705,0.0448083615310775,2652.0,0.9062197587737028,0.2172031751928827,0.6988455824030889,0.3843711067980367
2808,DB00622,192200,0,0.2592592592592592,0.0515463917525773,0.0448083615310775,44676.0,0.6444983365342243,0.0434507285613367,0.5638982535530557,0.3418817293789138
2809,DB00642,181460,0,0.0,0.0,0.0,44847.0,0.0,0.0,0.9688140823808082,0.3438409530367517
2810,DB00122,601518,0,0.3548387096774194,0.0046948356807511,0.0448083615310775,16167.0,0.6206930293620627,0.0431642324388611,0.7969312427759248,0.401147778542877
2811,DB00997,114480,1,0.6268656716417911,0.3525741029641185,0.3310914970542981,6066.0,0.9855555520593792,0.0530229405960618,0.8510549295559926,0.4209365032247223
2812,DB01162,200170,1,0.9696969696969696,0.3057851239669421,0.0448083615310775,25146.0,0.9472877916160082,0.0612948302342274,0.5911451525135378,0.294174202707276
2813,DB00262,254500,1,0.396551724137931,0.1933962264150943,0.1218017549129514,19871.0,0.5630483957664584,0.0669289332283888,0.7298806367568237,0.3732780369791333
2814,DB00193,147530,1,0.9285714285714286,0.3368146214099217,0.3310914970542981,2361.0,0.9211090272196144,0.4533643463489071,0.6733173964495486,0.3600411499115478
2815,DB01142,148000,0,0.3896103896103896,0.2357414448669201,0.1218017549129514,4944.0,0.7332983100023172,0.0541893247910375,0.7271444344758311,0.3132696301281136
2816,DB00397,264120,1,0.3448275862068966,0.2794117647058823,0.1218017549129514,37221.0,0.8931625958836131,0.2892874371442602,0.5835552288286259,0.4008918628686365
2817,DB00915,103780,0,0.25,0.2031872509960159,0.1218017549129514,37707.0,0.9277194810863004,0.0508550907208224,0.8534441167100132,0.4045199174779453
2818,DB01067,182000,0,0.0,0.0,0.0,41361.0,0.0,0.0,0.8290097369483077,0.2314550249431378
2819,DB00422,237500,0,0.3148148148148148,0.1041666666666666,0.1218017549129514,43362.0,0.7491943289905543,0.0541996513996323,0.8643435167479591,0.3473578546464884
2820,DB00471,125850,0,0.4385964912280701,0.2527472527472527,0.1218017549129514,28916.0,0.6624327993539044,0.0443580325719185,0.8426045897064796,0.6065414277162509
2821,DB00575,161900,1,0.8260869565217391,0.3005181347150259,0.1218017549129514,3231.0,0.9449647692266838,0.2989790544910782,0.7308352059980889,0.2842427860477456
2822,DB00331,312910,0,0.5652173913043478,0.081081081081081,0.0164840749998607,44144.0,0.5098231014913335,0.0435915534058497,0.5846921147459065,0.5103103630798287
2823,DB01248,155600,1,0.2238805970149253,0.1559633027522936,0.0448083615310775,24344.0,0.6213225877664609,0.053761818859773,0.8122387957595909,0.4288095277183998
2824,DB01064,165150,0,0.2205882352941176,0.1075949367088607,0.0448083615310775,40382.0,0.7555216181451739,0.0267202536010938,0.6218064598598256,0.372677996249965
2825,DB00537,607685,0,0.5138888888888888,0.2743506493506493,0.1218017549129514,41019.0,0.6375026737256045,0.0429235869569755,0.6153667469682647,0.2777460299317654
2826,DB00635,212140,0,0.0,0.0,0.0,42501.0,0.0,0.0,0.6269806628584051,0.2991830368027062
2827,DB00327,190400,0,0.3050847457627119,0.3085399449035813,0.0448083615310775,26892.0,0.6882524396487943,0.0438022335328332,0.7536110257978348,0.4364357804719848
2828,DB00230,311360,0,0.2727272727272727,0.2209051724137931,0.0448083615310775,16406.0,0.5863095968889287,0.0364771365882961,0.6908485702606428,0.3411200421866789
2829,DB00624,215470,1,0.9428571428571428,0.232,0.3310914970542981,15927.0,0.9032038877121784,0.2876273494366854,0.6681593966749533,0.3431317581537581
2830,DB00966,157950,0,0.5714285714285714,0.3031674208144796,0.0448083615310775,14219.0,0.7068656861101104,0.0402926117300972,0.5913429232989543,0.3535533905932737
2831,DB00794,600131,1,0.375,0.1044176706827309,0.1218017549129514,7172.0,0.794772452291677,0.1822648293239438,0.8835004133356865,0.498135481386718
2832,DB01403,266120,0,0.0,0.0,0.0,35667.0,0.0,0.0,0.7872942578310993,0.295568893284547
2833,DB00945,300491,0,0.1698113207547169,0.1007194244604316,0.3310914970542981,8801.0,0.6892195221303011,0.0600342154346296,0.6250406278757871,0.3912303982179758
2834,DB00376,114500,0,0.4647887323943662,0.0789473684210526,0.0164840749998607,31644.0,0.5211948756141572,0.0457406183458838,0.853243547835602,0.4171579375852355
2835,DB00990,147480,0,0.1025641025641025,0.0844155844155844,0.0,44837.0,0.49692335867751,0.0396314040788689,0.6902467311602948,0.3176356221387072
2836,DB01259,212112,0,0.3863636363636363,0.3189655172413793,0.1218017549129514,29271.0,0.6057583452760981,0.046557634154204,0.6090829748284861,0.2989364780926652
2837,DB01219,606842,0,0.0,0.0,0.0,44769.0,0.0,0.0,0.4816969677174852,0.2849014411490949
2838,DB00502,127750,1,0.0,0.0,0.0,43986.0,0.0,0.0,0.7955559135594021,0.3500828351766167
2839,DB00593,181460,0,0.0,0.0,0.0,44847.0,0.0,0.0,0.9688140823808082,0.3438409530367517
2840,DB01216,173200,0,0.453125,0.0828729281767955,0.0448083615310775,41607.0,0.4536825936367427,0.0351844796397669,0.6670201116849352,0.3853373177942262
2841,DB01001,125310,0,0.3768115942028985,0.2857142857142857,0.1218017549129514,20316.0,0.7226919042641717,0.1213099027897247,0.6387008574474354,0.3321933745564159
2842,DB00871,300232,0,0.25,0.1225806451612903,0.1218017549129514,40191.0,0.778134029333614,0.2335984362990555,0.5895232187394118,0.4564354645876384
2843,DB00697,607685,0,0.3835616438356164,0.2625298329355608,0.0448083615310775,41019.0,0.7020021617041209,0.0426480195258882,0.6153667469682647,0.2777460299317654
2844,DB00692,608622,1,0.5714285714285714,0.2459016393442623,0.1218017549129514,2942.0,0.9517703886745078,0.5136842119112464,0.8688123979026623,0.3779644730092272
2845,DB00678,607685,0,0.5211267605633803,0.2809278350515464,0.1218017549129514,41019.0,0.6623986703949252,0.0284784008020313,0.6153667469682647,0.2777460299317654
2846,DB01233,157300,1,0.5230769230769231,0.2052631578947368,0.0448083615310775,25932.0,0.9155033894249196,0.2899283297158679,0.953606652384108,0.3033845513567188
2847,DB00555,239350,1,0.2622950819672131,0.4075949367088607,0.0164840749998607,6621.0,0.9271555825194524,0.1417852109688248,0.5747053029636655,0.4629100498862757
2848,DB00548,107650,0,0.1555555555555555,0.0358974358974358,0.0448083615310775,44547.0,0.5821803952896845,0.0337437476847467,0.6671181230493584,0.3168621252622389
2849,DB00794,600496,0,0.4918032786885246,0.1413043478260869,0.3310914970542981,28737.0,0.7197292476978638,0.0472343557580759,0.8559639511871753,0.6065414277162509
2850,DB00987,143100,0,0.358974358974359,0.2376543209876543,0.0448083615310775,41997.0,0.4973926890393458,0.0431304243224315,0.7722897622569805,0.4186713962119003
2851,DB01234,133600,1,0.9607843137254902,0.42578125,0.1218017549129514,11951.0,0.7750469187815443,0.0481283463179262,0.7582407489486886,0.3198010745334156
2852,DB00968,275000,0,0.3220338983050847,0.1538461538461538,0.1218017549129514,36972.0,0.5653434263174144,0.0449432809691671,0.5930916678323873,0.4217611727935911
2853,DB00440,212112,0,0.3088235294117647,0.2251655629139073,0.1218017549129514,29271.0,0.5977851933769975,0.028811000729098,0.6090829748284861,0.2989364780926652
2854,DB00273,192200,0,0.4923076923076923,0.0139165009940357,0.0448083615310775,44676.0,0.6348456147685237,0.0468930160860991,0.5638982535530557,0.3418817293789138
2855,DB00281,604827,0,0.3220338983050847,0.0805369127516778,0.1218017549129514,7719.0,0.7541052956472546,0.0331717175827237,0.880060321021793,0.3721042037676254
2856,DB00741,601665,0,0.4032258064516129,0.1649484536082474,0.1218017549129514,37466.0,0.6739838253989647,0.0474301307064644,0.6204011259632568,0.4126320718021403
2857,DB01033,168600,0,0.392156862745098,0.0772058823529411,0.1218017549129514,32912.0,0.627141083263494,0.0605847817339324,0.7213231623333849,0.4284811816960276
2858,DB00284,238800,0,0.3037974683544304,0.1130434782608695,0.0448083615310775,44522.0,0.509923976298608,0.0259007583856453,0.8440680700587637,0.4124789556921527
2859,DB00993,208920,1,0.3625,0.1525974025974026,0.0448083615310775,30651.0,0.5894374431442119,0.0733185093948577,0.6900475414790523,0.3406250292092353
2860,DB01173,601367,0,0.4363636363636363,0.1894736842105263,0.1218017549129514,20537.0,0.7878376075628634,0.0504587792895916,0.6956121225379319,0.3251763417652765
2861,DB00323,168600,1,0.6885245901639344,0.3664921465968586,0.3310914970542981,32912.0,0.7005759937190577,0.0550448078638891,0.7213231623333849,0.4284811816960276
2862,DB00548,268220,0,0.2982456140350877,0.0277777777777777,0.1218017549129514,31481.0,0.5341952834031543,0.0598425355588939,0.7057880711560349,0.3660671329108892
2863,DB00262,247640,1,0.379746835443038,0.2543554006968641,0.1218017549129514,15444.0,0.6234617433614319,0.0572560316888728,0.7855725508902349,0.2820380374088831
2864,DB01262,601004,1,0.9047619047619048,0.4412811387900356,0.0,36719.0,0.0,0.0,0.8688123979026623,0.4629100498862757
2865,DB00413,264120,0,0.5357142857142857,0.3061465721040189,0.3310914970542981,37221.0,0.9245123845761644,0.2892874371442602,0.5835552288286259,0.4008918628686365
2866,DB00996,208700,1,0.3269230769230769,0.3365758754863813,0.1218017549129514,8262.0,0.794772452291677,0.1822648293239438,0.8956705563161087,0.408248290463863
2867,DB00321,236000,0,0.32,0.1743589743589743,0.1218017549129514,5507.0,0.6774291029533372,0.0546500845998817,0.7855725508902349,0.3022704142236171
2868,DB01223,304900,0,0.620253164556962,0.1638418079096045,0.1218017549129514,43136.0,0.6974420470630763,0.0372043119100812,0.6009299071548351,0.358568582800318
2869,DB00204,261515,0,0.0,0.0,0.0,4092.0,0.0,0.0,0.6164045468284952,0.2860554204823368
2870,DB00570,540000,0,0.620253164556962,0.1810344827586207,0.1218017549129514,20094.0,0.6464501128183605,0.0532555036115678,0.6078160816547251,0.3279680246763151
2871,DB00590,165199,0,0.3823529411764705,0.299412915851272,0.0448083615310775,36462.0,0.7555264490601972,0.0518464600771398,0.6352592406842641,0.4811252243246881
2872,DB00822,164230,0,0.3,0.0518518518518518,0.1218017549129514,12207.0,0.6299258897251677,0.0442718307106711,0.8654619774900252,0.3984348346977646
2873,DB00165,192200,0,0.2096774193548387,0.125,0.0448083615310775,44676.0,0.4907145374760644,0.0427064332974767,0.5638982535530557,0.3418817293789138
2874,DB01073,151400,1,0.7368421052631579,0.2352941176470588,0.1218017549129514,10394.0,0.9072746380403406,0.0447532091419776,0.7629163953766759,0.3732780369791333
2875,DB00790,261515,0,0.0,0.0,0.0,4092.0,0.0,0.0,0.6164045468284952,0.2860554204823368
2876,DB01005,137750,0,0.2205882352941176,0.1123595505617977,0.1218017549129514,17117.0,0.6000931769192657,0.0573738489848174,0.8858162386721471,0.4000802710700342
2877,DB00692,259500,0,0.5416666666666666,0.1081081081081081,0.0448083615310775,31152.0,0.5727274727633525,0.0284620284180387,0.7655421796957567,0.3042656698360098
2878,DB01137,109350,0,0.5194805194805194,0.3305921052631579,0.1218017549129514,25541.0,0.5424290607140849,0.0339180104978474,0.7813183712700926,0.3346580611898701
2879,DB00977,102500,1,0.9696969696969696,0.2310469314079422,0.3310914970542981,15686.0,0.9802748593582832,0.1528111044354055,0.5993511217389287,0.3021836115095176
2880,DB01359,161900,1,0.8,0.313953488372093,0.1218017549129514,3231.0,0.9701291104634582,0.2989790544910782,0.7308352059980889,0.2842427860477456
2881,DB00924,601042,1,0.3454545454545454,0.2511210762331838,0.0448083615310775,2652.0,0.7881464867389998,0.1979757247271495,0.6988455824030889,0.3843711067980367
2882,DB00444,264120,0,0.3648648648648648,0.1443298969072164,0.1218017549129514,37221.0,0.5891939961899926,0.0426590196508167,0.5835552288286259,0.4008918628686365
2883,DB01143,102400,0,0.6382978723404256,0.1135135135135135,0.0164840749998607,44027.0,0.4915509109273492,0.0472920338572725,0.6570611636858623,0.294174202707276
2884,DB00788,165720,1,0.6153846153846154,0.4132231404958678,0.1218017549129514,22902.0,0.9808950262627444,0.057597405871258,0.7505393171531877,0.4211985011941251
2885,DB00428,144010,0,0.4318181818181818,0.0961538461538461,0.1218017549129514,38292.0,0.5529805067768918,0.0475924671494831,0.6425333572880954,0.2690691175985249
2886,DB00242,148000,0,0.5287356321839081,0.2735229759299781,0.3310914970542981,4944.0,0.6646310116437684,0.0619365961064351,0.7271444344758311,0.3132696301281136
2887,DB00353,170900,0,0.0,0.0,0.0,42831.0,0.0,0.0,0.6666094785792442,0.3441236008058426
2888,DB01219,601042,1,0.4383561643835616,0.2222222222222222,0.0448083615310775,2652.0,0.6687343770106773,0.021458450560527,0.6988455824030889,0.3843711067980367
2889,DB00744,208550,1,0.4166666666666667,0.2857142857142857,0.1218017549129514,9867.0,0.8876815641540466,0.051665041118718,0.7587190778064891,0.2588387888443728
2890,DB00214,600351,1,0.6716417910447762,0.2048192771084337,0.1218017549129514,18969.0,0.8819802238003969,0.5065413626852455,0.6145460324968098,0.5368754921931592
2891,DB01020,151400,0,0.4177215189873418,0.2135922330097087,0.0448083615310775,10394.0,0.5182516894997471,0.046172087083485,0.7629163953766759,0.3732780369791333
2892,DB01067,267740,0,0.2876712328767123,0.2020547945205479,0.0448083615310775,9602.0,0.7062457671258751,0.0383215687985231,0.7156450191933972,0.4364357804719848
2893,DB01219,217150,1,0.0,0.0,0.0,44496.0,0.0,0.0,0.6128026419053426,0.3666793988112845
2894,DB00491,606798,0,0.3389830508474576,0.056338028169014,0.0448083615310775,44694.0,0.5647256878280713,0.0310419580897521,0.6252445168863066,0.3175003175004762
2895,DB01192,182830,0,0.5223880597014925,0.1224489795918367,0.1218017549129514,39996.0,0.7930396546875267,0.1579605346554427,0.6592339687051251,0.5590169943749475
2896,DB00227,312910,0,0.0,0.1023622047244094,0.0448083615310775,44144.0,0.5290144575511501,0.0451940644682566,0.5846921147459065,0.5103103630798287
2897,DB01260,102500,0,0.7058823529411765,0.0862068965517241,0.1218017549129514,15686.0,0.814739584097976,0.2808983824836423,0.5993511217389287,0.3021836115095176
2898,DB00484,137760,1,0.3555555555555555,0.3403141361256545,0.1218017549129514,37944.0,0.8779426032180309,0.2319082035335196,0.8858162386721471,0.4000802710700342
2899,DB01013,188050,0,0.325,0.0769230769230769,0.1218017549129514,30141.0,0.5877816600331592,0.0466571126646285,0.7127402452397855,0.306223600940381
2900,DB01101,268320,0,0.4683544303797468,0.0505747126436781,0.0448083615310775,43194.0,0.6077596445844788,0.0387298540455479,0.5784673897199565,0.6390096504226938
2901,DB01229,114480,1,0.9464285714285714,0.3772652388797364,0.1218017549129514,6066.0,0.7903546891810117,0.1247707609005237,0.8510549295559926,0.4209365032247223
2902,DB00997,211980,1,0.0,0.0,0.0,34116.0,0.0,0.0,0.8889270611036736,0.4312757528739214
2903,DB01076,212350,0,0.5,0.1833333333333333,0.0448083615310775,29094.0,0.6931297888490173,0.0358680472536084,0.6279261257555622,0.3106503312572579
2904,DB00242,102300,0,0.4512195121951219,0.2045454545454545,0.1218017549129514,1776.0,0.6186100450022018,0.0583104443347974,0.6557247646973474,0.3624329528981693
2905,DB01241,144010,1,0.5490196078431373,0.2976190476190476,0.1218017549129514,38292.0,0.9653269313943368,0.0420816338092309,0.6425333572880954,0.2690691175985249
2906,DB01068,254800,1,0.0,0.0,0.0,34836.0,0.0,0.0,0.8956705563161087,0.3182732773508591
2907,DB01002,260970,0,0.5344827586206896,0.1625544267053701,0.0448083615310775,18051.0,0.7010953382228435,0.0400783697177798,0.7290303118324174,0.3535533905932738
2908,DB00490,165150,1,0.0,0.0,0.0,40382.0,0.0,0.0,0.6218064598598256,0.372677996249965
2909,DB00346,600082,1,0.8289473684210527,0.2857142857142857,0.0448083615310775,24947.0,0.9908864151527056,0.5431315719807048,0.7459327733943251,0.372677996249965
2910,DB00999,161900,1,0.8382352941176471,0.6347826086956522,0.1218017549129514,3231.0,0.9944688010173348,0.5065413626852455,0.7308352059980889,0.2842427860477456
2911,DB00275,131440,0,0.5068493150684932,0.264,0.1218017549129514,41106.0,0.6623986703949253,0.0284784008020313,0.8132094726075394,0.2865349415468778
2912,DB00333,175100,0,0.2203389830508474,0.1578947368421052,0.0448083615310775,42894.0,0.7403742303126272,0.050079331774325,0.6658280181868401,0.3869589974936299
2913,DB00996,607631,1,0.36,0.3365758754863813,0.1218017549129514,7446.0,0.8045427198348716,0.1822648293239438,0.9387487723494174,0.4816466835729722
2914,DB00448,600263,1,0.8253968253968254,0.3873684210526316,0.0448083615310775,34407.0,0.5134236081186939,0.0367966916005915,0.5712472131433333,0.2852416998937054
2915,DB00332,192200,0,0.2567567567567567,0.0633802816901408,0.0448083615310775,44676.0,0.5735997396749677,0.0434507285613367,0.5638982535530557,0.3418817293789138
2916,DB00218,200170,0,0.6794871794871795,0.2650103519668737,0.1218017549129514,25146.0,0.5519313916814064,0.0478858476589839,0.5911451525135378,0.294174202707276
2917,DB00379,600263,0,0.3582089552238806,0.26875,0.1218017549129514,34407.0,0.6325831940000397,0.0442337919421189,0.5712472131433333,0.2852416998937054
2918,DB00282,102400,1,0.0,0.0,0.0,44027.0,0.0,0.0,0.6570611636858623,0.294174202707276
2919,DB00773,166300,0,0.3333333333333333,0.1273885350318471,0.1218017549129514,32286.0,0.5766913566183391,0.0385168695501798,0.5949728123230572,0.3338959216379956
2920,DB00620,147540,1,0.9,0.4553191489361702,0.1218017549129514,37587.0,0.9126347485165184,0.0435478988688393,0.8449734537300877,0.545544725589981
2921,DB00816,607682,0,0.3809523809523809,0.0979381443298969,0.1218017549129514,8532.0,0.7607774732783684,0.1738920508781201,0.8835004133356865,0.2960782627318961
2922,DB00800,134510,0,0.375,0.1351351351351351,0.0448083615310775,12969.0,0.5602511413135806,0.0339280601534129,0.8584646814936949,0.8295150620062532
2923,DB00569,188050,1,0.8857142857142857,0.2195121951219512,0.1218017549129514,30141.0,0.7781365919864314,0.242714599767791,0.7127402452397855,0.306223600940381
2924,DB00313,212140,0,0.0,0.0,0.0,42501.0,0.0,0.0,0.6269806628584051,0.2991830368027062
2925,DB00445,119500,0,0.3090909090909091,0.1349206349206349,0.0448083615310775,44802.0,0.5684917233357198,0.0342933417147881,0.5576272246882015,0.3280024332561571
2926,DB00331,600496,1,0.2028985507246377,0.2608695652173913,0.1218017549129514,28737.0,0.6892987744652271,0.0460383003623834,0.8559639511871753,0.6065414277162509
2927,DB00969,601518,0,0.5287356321839081,0.1276595744680851,0.1218017549129514,16167.0,0.581544541497045,0.0418776207364476,0.7969312427759248,0.401147778542877
2928,DB00278,107320,0,0.1685393258426966,0.1166666666666666,0.1218017549129514,25737.0,0.6741438313924859,0.0475237090850934,0.6062911369453684,0.2644202232321441
2929,DB00977,146850,0,0.58,0.1342756183745583,0.1218017549129514,40752.0,0.8096557283584812,0.1023416371991977,0.9688140823808082,0.3086066999241838
2930,DB00627,608088,0,0.3103448275862069,0.1726027397260274,0.0448083615310775,36332.0,0.6525253540655772,0.1847615825903251,0.5550652898816151,0.5084751798731267
2931,DB00905,303110,0,0.5272727272727272,0.1160714285714285,0.0448083615310775,37344.0,0.6234682527522346,0.0661165202837777,0.6247801245601536,0.4039208502592307
2932,DB00675,174800,1,0.2678571428571428,0.4042553191489361,0.1218017549129514,38961.0,0.5802112946597046,0.0435589293964811,0.6025332048860164,0.2449614726314793
2933,DB00380,143880,0,0.373134328358209,0.2029702970297029,0.1218017549129514,32127.0,0.5761317894941347,0.035849172744253,0.5942561067187201,0.3005565448891441
2934,DB00887,254450,0,0.0,0.0,0.0,38631.0,0.0,0.0,0.7232736350133926,0.6077155435054972
2935,DB00471,600131,0,0.4038461538461538,0.2089041095890411,0.1218017549129514,7172.0,0.6704489835097107,0.0396542681744847,0.8835004133356865,0.498135481386718
2936,DB00323,239350,0,0.3684210526315789,0.339066339066339,0.3310914970542981,6621.0,0.7054639322614686,0.0703962079458319,0.5747053029636655,0.4629100498862757
2937,DB01075,230800,0,0.4363636363636363,0.160377358490566,0.0164840749998607,44382.0,0.3799874099821609,0.0414684139547275,0.6557979724280245,0.2709314337088962
2938,DB00635,205700,1,0.0,0.0,0.0,40842.0,0.0,0.0,0.8440680700587637,0.3691751922605921
2939,DB00328,607850,1,0.6470588235294118,0.3744075829383886,0.0,22692.0,0.8824090182837001,0.065307959203089,0.768649929867408,0.3389834532487511
2940,DB00472,167870,1,0.5531914893617021,0.5066469719350074,0.1218017549129514,12462.0,0.9490894978518628,0.4896045791147975,0.8654619774900252,0.3984348346977646
2941,DB00282,143880,1,0.5849056603773585,0.4176245210727969,0.1218017549129514,32127.0,0.9684378928952077,0.0557203504475743,0.5942561067187201,0.3005565448891441
2942,DB00536,600634,0,0.123076923076923,0.0928571428571428,0.0164840749998607,44811.0,0.5470542625285433,0.0475544805967547,0.6025332048860164,0.3379108824764094
2943,DB01219,109100,0,0.3292682926829268,0.2162162162162162,0.1218017549129514,39696.0,0.5497663829985687,0.0227568355003181,0.9646886639846272,0.3691751922605921
2944,DB00374,145600,0,0.2048192771084337,0.2137931034482758,0.0448083615310775,44441.0,0.5776763993214139,0.0164497155456769,0.7843968293637984,0.2961744388795462
2945,DB00968,601608,0,0.3709677419354839,0.1360544217687075,0.3310914970542981,27456.0,0.6992986743666296,0.0495848850507389,0.6360234340221302,0.3999999999999999
2946,DB00286,166710,0,0.2894736842105263,0.2344827586206896,0.1218017549129514,20976.0,0.568942972513985,0.0444107978995653,0.6570611636858623,0.2933594108844657
2947,DB00500,208230,1,0.6470588235294118,0.2598425196850393,0.1218017549129514,21842.0,0.9645704139680448,0.057597405871258,0.6621966559890137,0.3165209768039984
2948,DB00731,125850,1,0.4545454545454545,0.2435897435897435,0.1218017549129514,28916.0,0.9625084026093268,0.6768642438697967,0.8426045897064796,0.6065414277162509
2949,DB01043,125853,0,0.3255813953488372,0.2217573221757322,0.1218017549129514,28376.0,0.7407405642065176,0.0509805963941822,0.765388625809345,0.4126320718021403
2950,DB00500,125310,0,0.4821428571428571,0.1644736842105263,0.1218017549129514,20316.0,0.8275508692310221,0.0523558305347876,0.6387008574474354,0.3321933745564159
2951,DB00631,147530,0,0.6025641025641025,0.2286821705426356,0.3310914970542981,2361.0,0.6742374359264386,0.0616828002745633,0.6733173964495486,0.3600411499115478
2952,DB00222,125853,1,0.7215189873417721,0.4148148148148148,0.0448083615310775,28376.0,0.9222501751372734,0.0375504857489377,0.765388625809345,0.4126320718021403
2953,DB00706,147530,1,0.5157894736842106,0.3642384105960264,0.1218017549129514,2361.0,0.9175537349752444,0.2694815179545197,0.6733173964495486,0.3600411499115478
2954,DB00175,102300,0,0.4482758620689655,0.25,0.1218017549129514,1776.0,0.6915711862454289,0.0499629826106892,0.6557247646973474,0.3624329528981693
2955,DB00695,203700,1,0.6753246753246753,0.1715976331360946,0.0448083615310775,19196.0,0.8020232101204031,0.1894134340388396,0.6238076139150491,0.3446111079222209
2956,DB00977,104300,0,0.4736842105263157,0.1568627450980392,0.1218017549129514,35936.0,0.7086117218970742,0.060167483977224,0.7542469637206164,0.4299661254091944
2957,DB00458,143465,1,0.3877551020408163,0.2898550724637681,0.1218017549129514,3519.0,0.921482351450822,0.4904968934196609,0.8193268139590744,0.4045199174779453
2958,DB00368,240400,0,0.0,0.0,0.0,44319.0,0.0,0.0,0.8440680700587637,0.2453027908654644
2959,DB01254,247640,1,0.6444444444444445,0.3589164785553047,0.3310914970542981,15444.0,0.9021517708944587,0.1988992117246666,0.7855725508902349,0.2820380374088831
2960,DB00829,156000,1,0.0,0.0,0.0,43901.0,0.0,0.0,0.6456049874705815,0.3741657386773941
2961,DB00754,258360,0,0.578125,0.0662983425414364,0.0448083615310775,10656.0,0.6919799236774302,0.0363170507565786,0.6558371822616955,0.4170288281141495
2962,DB00846,233810,1,0.925925925925926,0.5294117647058824,0.1218017549129514,27827.0,0.9126347485165184,0.0362837351961466,0.6090581865171011,0.392232270276368
2963,DB00181,102400,0,0.3617021276595745,0.1866666666666666,0.0164840749998607,44027.0,0.4235395381410212,0.0338077192248897,0.6570611636858623,0.294174202707276
2964,DB00655,125310,0,0.4166666666666667,0.0962962962962963,0.3310914970542981,20316.0,0.7367729887910484,0.1356351733504773,0.6387008574474354,0.3321933745564159
2965,DB00320,102100,0,0.3736263736263736,0.2054263565891473,0.0448083615310775,34977.0,0.7592445110962966,0.0488180472545888,0.5668495235053923,0.3058876451607489
2966,DB00745,107650,1,0.0,0.0,0.0,44547.0,0.0,0.0,0.6671181230493584,0.3168621252622389
2967,DB00593,217200,1,0.5416666666666666,0.2,0.1218017549129514,9069.0,0.8348091936108906,0.167057865475412,0.8144660519250358,0.2981423969999719
2968,DB00422,150699,0,0.0,0.0,0.0,44616.0,0.0,0.0,0.8511963625122274,0.3075240262531132
2969,DB00162,266120,0,0.0,0.0,0.0,35667.0,0.0,0.0,0.7872942578310993,0.295568893284547
2970,DB00268,179830,0,0.1166666666666666,0.0188383045525902,0.1218017549129514,44756.0,0.6958609566599364,0.0560499440685227,0.7216573704174293,0.5031473844418982
2971,DB00619,607685,1,0.0,0.0,0.0,41019.0,0.0,0.0,0.6153667469682647,0.2777460299317654
2972,DB00536,218200,1,0.0444444444444444,0.1875,0.0164840749998607,44217.0,0.5351758459207726,0.0552228074478304,0.6270090992292287,0.4082482904638629
2973,DB01080,217200,1,0.3448275862068966,0.3369175627240143,0.3310914970542981,9069.0,0.7301053191285428,0.0582915423805859,0.8144660519250358,0.2981423969999719
2974,DB00091,218200,0,0.2714285714285714,0.096875,0.0448083615310775,44217.0,0.6884476096361327,0.0691046205122626,0.6270090992292287,0.4082482904638629
2975,DB00248,600634,1,0.0,0.0,0.0,44811.0,0.0,0.0,0.6025332048860164,0.3379108824764094
2976,DB01136,607554,1,0.7192982456140351,0.2959501557632398,0.1218017549129514,1187.0,0.8636988868261659,0.5431315719807048,0.7719786130142189,0.4577377082170634
2977,DB01076,601682,0,0.5522388059701493,0.2225806451612903,0.1218017549129514,37826.0,0.7237605923244186,0.0474867456093247,0.8193539244449548,0.5084751798731267
2978,DB00480,607225,0,0.547945205479452,0.1873873873873874,0.0448083615310775,41921.0,0.6266216140696701,0.0399505854558264,0.6503314643046969,0.3339862885787463
2979,DB00794,132100,1,0.0,0.0,0.0,42291.0,0.0,0.0,0.7363647442895418,0.3698352545411534
2980,DB00571,161900,1,0.8372093023255814,0.3164556962025316,0.1218017549129514,3231.0,0.9701291104634582,0.2989790544910782,0.7308352059980889,0.2842427860477456
2981,DB00591,165720,0,0.4285714285714285,0.1241610738255033,0.3310914970542981,22902.0,0.7329727910606241,0.0922218796156598,0.7505393171531877,0.4211985011941251
2982,DB00458,143500,0,0.2063492063492063,0.1052631578947368,0.1218017549129514,43622.0,0.8202082916407836,0.0541996513996323,0.8643435167479591,0.3473578546464884
2983,DB00208,161900,0,0.4821428571428571,0.1969696969696969,0.1218017549129514,3231.0,0.8373153006268166,0.1953262261792598,0.7308352059980889,0.2842427860477456
